app_id,review_id,author_steamid,author_num_reviews,playtime_forever_min,playtime_last_2weeks_min,language,review,date_created,date_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
570,227423291,76561198253443377,1,67126,102,russian,кал,2026-06-07 17:14:02,2026-06-07 17:14:02,True,0,0,0.5,0,True,False,False
570,227423255,76561198978212647,3,30698,16802,russian,"Dota 2 — это бесплатная игра, которая каким-то магическим образом умудряется обходиться дороже психолога. Ты заходишь с мыслью: «Сейчас одну каточку перед сном», а через семь часов сидишь в темноте, смотришь в монитор взглядом человека, который видел слишком многое, и пытаешься вспомнить, зачем вообще родился. Valve говорит, что матчмейкинг подбирает игроков по уровню навыка, но на практике у тебя в команде оказывается парень, играющий через тачпад, саппорт, который впервые увидел компьютер, керри с ником «изи ммр», который к 15-й минуте имеет счёт 0-8, и мидер, уже обвиняющий всех вокруг в своих смертях. Зато против тебя стабильно попадаются пять киборгов, которые играют так, будто проигрыш означает отключение их от системы жизнеобеспечения.

Отдельного уважения заслуживает выбор героев. В каждой команде обязательно находится человек, который говорит: «Брат, не переживай, я на Инвокере ютуб смотрел». Через десять минут этот гений имеет статистику 0-9 и уверенно рассказывает, что виноваты саппорты. Общение в Dota — это вообще отдельный вид искусства. В некоторых матчах тебя могут послать нахрен ещё до появления крипов, просто на всякий случай. Ты пишешь «всем привет», а в ответ получаешь такой поток негатива, будто лично разрушил экономику страны.

Сам рейтинг в Dota напоминает финансовую пирамиду. Ты три дня потеешь, стараешься, изучаешь реплеи, поднимаешь свои несчастные 100 MMR, а потом за один вечер тебе подкидывают таких союзников, что ты возвращаешься туда, откуда начал. Причём каждый раз говоришь себе: «Ну ещё одну и спать», а потом обнаруживаешь, что за окном уже рассвет, птицы поют, а ты сидишь с лицом человека, которого жизнь победила по очкам.

И всё же самое страшное в Dota 2 не токсичность, не смурфы и даже не тиммейты, которые покупают пятый дагон. Самое страшное — после очередного поражения, когда ты клянешься удалить игру навсегда, проходит минут десять, и ты снова нажимаешь кнопку «Найти матч». Потому что Dota 2 — это не игра. Это секта, эксперимент над психикой и проверка нервной системы на прочность, замаскированная под MOBA. Оценка: 10 сломанных клавиатур из 10. Играть не рекомендую. Увидимся в следующей катке.",2026-06-07 17:13:28,2026-06-07 17:13:28,True,0,0,0.5,0,True,False,False
570,227423242,76561199570671150,6,1731,1696,russian,"я еблан , я все сказал",2026-06-07 17:13:22,2026-06-07 17:13:22,True,0,0,0.5,0,True,False,False
570,227422848,76561199117789205,7,4791,64,russian,папа и папа,2026-06-07 17:08:12,2026-06-07 17:08:12,False,0,0,0.5,0,True,False,False
570,227422740,76561198771034999,3,6811,1657,russian,"да
",2026-06-07 17:06:50,2026-06-07 17:06:50,True,0,0,0.5,0,True,False,False
570,227422714,76561199532966140,13,4395,4259,russian,"баньте пла, это больно",2026-06-07 17:06:25,2026-06-07 17:06:25,True,0,0,0.5,0,True,False,False
570,227422668,76561199757028132,1,1033,5,russian,кусок джерьма вонючего,2026-06-07 17:05:46,2026-06-07 17:05:46,False,0,0,0.5,0,True,False,False
570,227422643,76561198721188841,1,1652,768,russian,не трогай снайпера,2026-06-07 17:05:27,2026-06-07 17:05:27,True,0,0,0.5,0,True,False,False
570,227422636,76561199372859451,5,10,0,russian,"на любителя, за свой большой опыт понял что какашка",2026-06-07 17:05:21,2026-06-07 17:05:21,True,0,0,0.5,1,True,False,False
570,227422619,76561198875042683,4,132662,3191,russian,"Игра пустая трата времени полная ♥♥♥♥♥
На игру игра наплевать всем, включая её разработчика",2026-06-07 17:05:07,2026-06-07 17:05:07,False,0,0,0.476190477609634399,0,True,False,False
570,227422600,76561198127962127,6,4021,1234,russian,"не рабоиают сборкиииии
ъ",2026-06-07 17:04:52,2026-06-07 17:04:52,False,0,0,0.5,1,True,False,False
570,227422572,76561199663244241,2,63803,2069,russian,"не гробьте свою жизнь в этой помойке
",2026-06-07 17:04:25,2026-06-07 17:04:25,False,0,0,0.5,0,True,False,False
570,227422506,76561199884204070,1,10724,5317,russian,когда начал играть у меня исчезли отец и мать но это того стоит,2026-06-07 17:03:33,2026-06-07 17:03:33,True,0,0,0.5,0,True,False,False
570,227422380,76561198763107085,1,794,794,english,good,2026-06-07 17:01:55,2026-06-07 17:01:55,True,0,0,0.5,0,True,False,False
570,227422237,76561199574927897,2,209,0,english,govno,2026-06-07 17:00:06,2026-06-07 17:00:06,False,0,0,0.5,0,True,False,False
570,227422200,76561199104344418,5,360,0,russian,321,2026-06-07 16:59:37,2026-06-07 16:59:37,True,0,0,0.5,0,True,False,False
570,227421866,76561199570365291,2,124030,3107,russian,Гнить далбаёбом тут,2026-06-07 16:55:16,2026-06-07 16:55:16,False,0,0,0.5,0,True,False,False
570,227421819,76561199795797198,2,1378,56,russian,игра кайф только я остался без отца,2026-06-07 16:54:42,2026-06-07 16:54:42,True,0,0,0.5,0,True,False,False
570,227421722,76561199390294667,2,16406,182,russian,uuuu,2026-06-07 16:53:24,2026-06-07 16:53:24,True,0,0,0.5,0,True,False,False
570,227421482,76561198250326250,3,43539,0,russian,♥♥♥♥♥ для инцелов,2026-06-07 16:50:11,2026-06-07 16:50:11,False,0,0,0.5,0,True,False,False
570,227421124,76561199642291533,6,299,202,russian,watch demo нахер,2026-06-07 16:45:52,2026-06-07 16:45:52,True,0,0,0.5,0,True,False,False
570,227421111,76561199843399545,2,25521,2939,russian,какашка,2026-06-07 16:45:46,2026-06-07 16:45:46,True,0,0,0.5,0,True,False,False
570,227421031,76561199559032446,2,837,804,russian,ww,2026-06-07 16:44:52,2026-06-07 16:44:52,True,0,0,0.5,0,True,False,False
570,227420493,76561198692647529,1,470,470,russian,узнал много о себе ),2026-06-07 16:38:04,2026-06-07 16:38:04,True,0,0,0.5,0,True,False,False
570,227420449,76561198880040602,8,285,29,russian,"всегда хотел компьютер который будет тянуть все игры, чтобы играть и не думать о лагах и фризах. играл в игры от кс до майнкрафт, не мог найти для себя стоящую игру, но на мой взор попало это прелестное издание от компании Valve. до этого я играл в их игры, и решил, а почему бы не сыграть во что то еще? меня зацепил этот шедевр сразу. столько всего, и при этом на одной карте! столько разных вещей! персонажей и скинов. я благодарен компании Valve за эту прелесть!",2026-06-07 16:37:28,2026-06-07 16:37:28,True,0,1,0.5,2,True,False,False
570,227420349,76561199486832687,2,930,901,english,w,2026-06-07 16:36:05,2026-06-07 16:36:05,True,0,0,0.5,0,True,False,False
570,227420155,76561199760898935,2,70759,662,russian,ну норм 8/10 сама дота прикольная но если играть одному быстро надоедает много чего ежемесячные обновы куча героев контента и разного новичкам очень сложно будет начать играть и если у вас есть друг Ильяс то он главный сосун игры,2026-06-07 16:33:59,2026-06-07 16:33:59,True,1,0,0.523809552192687988,0,True,False,False
570,227420100,76561199565216215,1,16259,270,russian,"Худшая игра в моей жизни, возвращаюсь каждый раз и играю. Рекомендую, если вы мазохист",2026-06-07 16:33:07,2026-06-07 16:33:07,False,0,0,0.5,0,True,False,False
570,227420094,76561199707717896,11,7561,2858,russian,говно,2026-06-07 16:33:03,2026-06-07 16:33:03,True,0,0,0.5,0,True,False,False
570,227419990,76561198892249134,1,309295,1428,spanish,"Buen juego, alta dificultad sobretodo se debe tener mucha paciencia.",2026-06-07 16:31:52,2026-06-07 16:31:52,True,0,0,0.5,0,True,False,False
570,227419968,76561199559762190,3,215232,7070,russian,"сын разраба играет на сапортах, ты не можешь спокойно играть на любой другой кор роли, потому что тебе обязательно кинет в тиму чудище с отрицательным винрейтом, патчи раз в три месяца, ивенты - бомбовые, сидим играем в квортеро на протяжении года)
",2026-06-07 16:31:40,2026-06-07 16:31:40,False,0,0,0.5,0,True,False,False
570,227419961,76561198699124621,1,157,157,ukrainian,"The game can be challenging, but that's part of what makes it rewarding. I don't play as much as before, but I still enjoy a match every now and then.",2026-06-07 16:31:32,2026-06-07 16:31:32,True,0,0,0.5,0,True,False,False
570,227419886,76561199496026224,11,5383,3123,russian,Удалите пожалуйста таких героев как Phantom Lancer и Storm Spirit,2026-06-07 16:30:40,2026-06-07 16:30:40,True,0,0,0.5,0,True,False,False
570,227419697,76561198344483086,1,109244,510,english,1,2026-06-07 16:27:59,2026-06-07 16:27:59,True,0,0,0.5,0,True,False,False
570,227419664,76561198000206586,2,91532,78,russian,доброе и отзывчивое комьюнити советую. Психика до сих пор стабильна тимейты всегда помогают оскорблений в сторону матери никто не говорит т.к. все интелегентные люди ну и игра прикольная крч советую всем и любым возростам особенно 14 лет,2026-06-07 16:27:39,2026-06-07 16:27:39,True,0,0,0.5,0,True,False,False
570,227419556,76561198759505535,1,14081,6639,russian,фу,2026-06-07 16:26:21,2026-06-07 16:26:21,False,1,0,0.523809552192687988,0,True,False,False
570,227419494,76561199852354854,3,1848,1876,russian,♥♥♥♥♥♥♥♥ игра думал что говно попробовал мысли другие стали,2026-06-07 16:25:38,2026-06-07 16:25:38,True,0,0,0.5,0,True,False,False
570,227419311,76561199530116706,4,1903,621,russian,меня тр*хнули но я хочу еще всем рекомендую,2026-06-07 16:23:26,2026-06-07 16:23:26,True,0,1,0.5,2,True,False,False
570,227419170,76561199480470793,1,7587,4124,russian,"Зашел - понял что моя жизнь стала хуже, вышел - ничего не поменялось. Итог: не играйте",2026-06-07 16:21:29,2026-06-07 16:21:29,True,0,0,0.5,0,True,False,False
570,227419164,76561198712311191,1,9951,2761,russian,"игра ♥♥♥♥♥ мне нравится
",2026-06-07 16:21:26,2026-06-07 16:21:26,True,0,0,0.5,0,True,False,False
570,227418949,76561199081997075,2,601,13,russian,щщщщщщщщщщщщщщщщщ,2026-06-07 16:18:06,2026-06-07 16:18:06,False,0,0,0.5,0,True,False,False
570,227418879,76561199542748836,1,63509,2902,russian,"ну во первых пустая трата времини во вторых гейб ньюел сделал ♥♥♥♥♥
(без негатива)",2026-06-07 16:16:59,2026-06-07 16:16:59,False,0,0,0.5,0,True,False,False
570,227418578,76561199481030574,1,179835,3614,english,Nice game.,2026-06-07 16:13:15,2026-06-07 16:13:15,True,0,0,0.5,0,True,False,False
570,227418117,76561199169889411,1,2850,2311,russian,"я лох
",2026-06-07 16:07:24,2026-06-07 16:07:24,True,0,0,0.5,0,True,False,False
570,227417912,76561199225777585,2,39683,2279,russian,"bad matchmaking, no updates",2026-06-07 16:04:57,2026-06-07 16:04:57,False,0,0,0.5,0,True,False,False
570,227417849,76561198756229819,1,6724,1743,russian,♥♥♥♥♥,2026-06-07 16:04:08,2026-06-07 16:04:08,False,0,0,0.5,0,True,False,False
570,227417841,76561199006223195,5,814,708,english,yl3an ayre neyelak,2026-06-07 16:04:05,2026-06-07 16:04:05,True,0,0,0.5,0,True,False,False
570,227417559,76561198791566518,2,510,204,russian,"габен ♥♥♥♥♥♥ 
",2026-06-07 16:01:00,2026-06-07 16:01:00,False,0,0,0.5,0,True,False,False
570,227417385,76561199488355355,1,62406,165,russian,♥♥♥♥♥,2026-06-07 15:58:44,2026-06-07 15:58:44,False,0,0,0.5,0,True,False,False
570,227417298,76561199489814492,2,30480,1849,russian,1 ПРАВИЛО ДОТЫ - НЕ ИГРАТЬ НА ИНВОКЕРЕ 2 ПРАВИЛО ДОТЫ - НЕТ ПРАВИЛ,2026-06-07 15:57:44,2026-06-07 15:57:44,True,0,0,0.5,0,True,False,False
570,227417150,76561199304722904,12,29005,407,russian,очень не понравилось 10/10,2026-06-07 15:56:04,2026-06-07 15:56:04,True,0,0,0.5,0,True,False,False
570,227417078,76561198691401908,2,441,441,russian,Не заходите сюда.,2026-06-07 15:55:08,2026-06-07 15:55:08,True,0,0,0.5,0,True,False,False
570,227417075,76561198069575615,1,407129,10341,russian,кайф,2026-06-07 15:55:04,2026-06-07 15:55:04,True,0,0,0.476190477609634399,0,True,False,False
570,227416931,76561198760813524,1,14898,7477,russian,у меня теперь 2 отца 3 умер,2026-06-07 15:53:19,2026-06-07 15:53:19,True,0,0,0.5,0,True,False,False
570,227416741,76561198321934701,1,280592,320,english,Very addictive - stay away,2026-06-07 15:50:42,2026-06-07 15:50:42,False,0,0,0.5,0,True,False,False
570,227416689,76561199360585661,1,28675,2655,russian,игра гавно,2026-06-07 15:50:05,2026-06-07 15:50:05,True,0,0,0.5,0,True,False,False
570,227416683,76561198786455229,1,19317,0,russian,ахуенно,2026-06-07 15:50:03,2026-06-07 15:50:03,True,1,0,0.523809552192687988,0,True,False,False
570,227416645,76561199132833485,5,8049,3688,russian,проклято,2026-06-07 15:49:41,2026-06-07 15:49:41,False,0,0,0.5,0,True,False,False
570,227416622,76561199379023058,9,1243,43,russian,э.ж,2026-06-07 15:49:17,2026-06-07 15:49:17,False,0,0,0.5,0,True,False,False
570,227416445,76561198360075822,1,106203,6535,indonesian,SO MANY BOT PLAYER,2026-06-07 15:47:26,2026-06-07 15:47:26,False,0,0,0.5,0,True,False,False
570,227415914,76561199427097060,17,60218,3093,russian,♥♥♥♥♥ полная,2026-06-07 15:40:51,2026-06-07 15:40:51,True,0,0,0.5,1,True,False,False
570,227415881,76561199546173806,1,9228,619,russian,таджикиста сиЛА,2026-06-07 15:40:19,2026-06-07 15:40:19,True,0,0,0.5,0,True,False,False
570,227415872,76561199568350894,1,57224,688,russian,не советую это говно,2026-06-07 15:40:14,2026-06-07 15:40:14,True,1,0,0.523809552192687988,0,True,False,False
570,227415752,76561199130601675,2,11834,1308,russian,ж,2026-06-07 15:38:50,2026-06-07 15:38:50,True,0,0,0.5,0,True,False,False
570,227414911,76561198758132648,2,349,3,russian,"Лучшая играв всех времен и народов. Только благодаря ей я еще помню, что такое компьютерные игры",2026-06-07 15:27:33,2026-06-07 15:27:33,True,0,0,0.5,0,True,False,False
570,227414888,76561198769037669,2,10437,490,ukrainian,"мать пропала, но появился еще один отец
",2026-06-07 15:27:09,2026-06-07 15:27:09,True,0,0,0.5,0,True,False,False
570,227414833,76561199750526182,1,15751,2348,russian,BR BR BR PATAPIM,2026-06-07 15:26:26,2026-06-07 15:26:26,True,0,0,0.5,0,True,False,False
570,227414798,76561199033113413,2,60672,70,russian,"Уже год нету норм ивентов, патчи делают через ИИ + нет норм баланса в эту породию на игру играть невозможно в 2026 году. БРЕД одним словом.",2026-06-07 15:26:02,2026-06-07 15:28:37,False,1,0,0.5,0,True,False,False
570,227414659,76561199567367048,3,1304,1240,russian,♥♥♥♥♥,2026-06-07 15:24:03,2026-06-07 15:24:03,True,0,0,0.5,0,True,False,False
570,227414597,76561198725212713,1,856,877,brazilian,"como sempre, a valve tem jogos melhores que a riot",2026-06-07 15:23:18,2026-06-07 15:23:18,True,0,0,0.5,0,True,False,False
570,227414566,76561199644351855,1,29940,128,russian,1,2026-06-07 15:22:51,2026-06-07 15:22:51,True,0,0,0.5,0,True,False,False
570,227414498,76561198757735238,1,1985,1383,russian,я гей,2026-06-07 15:21:41,2026-06-07 15:21:41,True,0,0,0.5,0,True,False,False
570,227414369,76561198175950705,2,220840,1320,russian,"В целом неплохо, на часик поиграть хватит",2026-06-07 15:20:03,2026-06-07 15:20:03,True,0,0,0.5,0,True,False,False
570,227414257,76561199679850793,1,2095,2096,russian,"раньше ненавидел эту игру, но поиграв понял истину.",2026-06-07 15:18:36,2026-06-07 15:18:36,True,0,0,0.5,0,True,False,False
570,227414169,76561198420570808,1,28245,2253,russian,помойка 2,2026-06-07 15:17:08,2026-06-07 15:17:08,True,0,0,0.5,0,True,False,False
570,227414039,76561198046837116,1,75398,54,english,Awsome,2026-06-07 15:15:16,2026-06-07 15:15:16,True,0,0,0.5,0,True,False,False
570,227413703,76561199686725847,13,3293,1653,russian,"♥♥♥♥♥, а не игра собственно",2026-06-07 15:10:51,2026-06-07 15:10:51,False,0,0,0.5,0,True,False,False
570,227413630,76561198702378269,1,2359,2214,russian,зашол в доту у меня матушка умерла,2026-06-07 15:09:57,2026-06-07 15:09:57,True,0,0,0.5,0,True,False,False
570,227413595,76561198722492663,1,3570,364,russian,Зашел и сразу появились 3 отца а родной отец пропал,2026-06-07 15:09:40,2026-06-07 15:09:40,True,0,0,0.5,0,True,False,False
570,227413578,76561198357487000,2,61517,1814,russian,игра кала,2026-06-07 15:09:26,2026-06-07 15:09:26,False,0,0,0.5,0,True,False,False
570,227413466,76561199353252321,3,122707,4188,russian,ujdyj,2026-06-07 15:07:45,2026-06-07 15:07:45,False,0,0,0.5,0,True,False,False
570,227413445,76561198260383412,1,255779,0,russian,Любителям инцеста и БДСМ рекомендуется,2026-06-07 15:07:36,2026-06-07 15:07:36,True,0,0,0.5,0,True,False,False
570,227413287,76561198311086539,1,138471,219,russian,я пердун,2026-06-07 15:05:29,2026-06-07 15:05:29,True,0,0,0.5,0,True,False,False
570,227413156,76561199033678695,9,272908,485,russian,говано,2026-06-07 15:03:50,2026-06-07 15:03:50,False,0,1,0.5,0,True,False,False
570,227413045,76561198747072725,1,725,684,russian,хуита,2026-06-07 15:02:29,2026-06-07 15:02:29,False,0,0,0.5,0,True,False,False
570,227412733,76561199027587174,4,277331,3471,russian,игра дерьмо,2026-06-07 14:58:18,2026-06-07 14:58:18,False,0,0,0.5,0,True,False,False
570,227412644,76561198998473283,3,105438,2502,english,FIX YOUR MATCH UP SYSTEM AND STOP DOING DUMB ITEM UPDATES. WHY ARE YOU DAMN CLUELESS BRO. ID RATHER  MAKE LOVE TO A BLUE CHEESE THAN MATCH UP WITH SOME SMURF CHINESE BRO.,2026-06-07 14:57:12,2026-06-07 14:57:12,False,1,0,0.504950463771820068,0,True,False,False
570,227412616,76561199109880143,1,74190,1829,russian,♥♥♥♥♥,2026-06-07 14:56:53,2026-06-07 14:56:53,False,0,0,0.5,0,True,False,False
570,227412369,76561199392584055,2,1584,235,russian,"БУРМАЛДА
",2026-06-07 14:53:46,2026-06-07 14:53:46,True,0,0,0.5,0,True,False,False
570,227412169,76561199536617430,4,1537,0,russian,"Я серьезно отстой в этой игре. Когда дело доходит до PvP, адреналин бьет, я замираю, забываю использовать клавиши и превращаюсь в полный беспорядок. Я играл много ботов в обычном режиме с другими, пока не... Аркада.

Братан. Потрать немного времени. Поиграй в эти режимы карт, созданные сообществом. Так начиналась DOTA, и, честно говоря, в этом вся суть.",2026-06-07 14:51:23,2026-06-07 14:51:23,True,0,0,0.5,0,True,False,False
570,227412102,76561199200189959,1,34364,75,russian,зависим,2026-06-07 14:50:29,2026-06-07 14:50:29,True,0,0,0.5,0,True,False,False
570,227412000,76561198142687459,4,11885,1114,russian,,2026-06-07 14:48:58,2026-06-07 14:48:58,True,0,0,0.5,0,True,False,False
570,227411892,76561198784905960,1,299,114,russian,да,2026-06-07 14:47:29,2026-06-07 14:47:29,True,0,0,0.5,0,True,False,False
570,227411876,76561198724049115,1,4999,4999,russian,"да ♥♥♥♥♥ надо
",2026-06-07 14:47:21,2026-06-07 14:47:21,False,1,0,0.523809552192687988,0,True,False,False
570,227411831,76561199873721976,3,1036,980,russian,люблю когда долбят в сраку,2026-06-07 14:46:41,2026-06-07 14:46:41,True,0,0,0.5,0,True,False,False
570,227411819,76561199469201317,1,733,733,russian,крута играть на сф мид))),2026-06-07 14:46:36,2026-06-07 14:46:36,True,0,0,0.5,0,True,False,False
570,227411810,76561199066690788,1,42981,2254,english,фаршмак,2026-06-07 14:46:27,2026-06-07 14:46:27,True,0,1,0.5,0,True,False,False
570,227411357,76561199044345044,2,117166,1990,russian,тупое г*вно со смурфами и инвалидами в команде,2026-06-07 14:40:41,2026-06-07 14:42:57,False,1,0,0.523809552192687988,1,True,False,False
570,227411338,76561198106064267,1,407035,1693,schinese,傻逼游戏,2026-06-07 14:40:26,2026-06-07 14:40:26,False,0,0,0.5,0,True,False,False
570,227411095,76561199753303479,2,8486,1466,russian,"потерял мать, появились 3 отца",2026-06-07 14:37:18,2026-06-07 14:37:18,True,0,0,0.5,0,True,False,False
570,227410612,76561199654837256,6,461,461,russian,Обзор,2026-06-07 14:30:38,2026-06-07 14:30:38,True,0,0,0.5,0,True,False,False
570,227410490,76561198857839903,1,63185,0,english,"good game, but i think it will better if ppl not try so hard and agry if lose, some people are here to have fun and some of them are tryhard players (they better match together, not for me)",2026-06-07 14:29:16,2026-06-07 14:29:16,True,0,0,0.5,0,True,False,False
570,227410380,76561198144533573,1,34025,530,english,GG,2026-06-07 14:27:55,2026-06-07 14:27:55,True,0,0,0.5,0,True,False,False
570,227410332,76561199772041904,2,2486,1123,russian,s,2026-06-07 14:27:12,2026-06-07 14:27:12,True,0,0,0.5,0,True,False,False
570,227410127,76561198871600034,16,5637,992,russian,мои 2 папы одобряют!,2026-06-07 14:24:32,2026-06-07 14:24:32,True,0,0,0.5,0,True,False,False
570,227409874,76561199168209074,2,1773,61,russian,"На самом деле очень хотел нормально научится играть в эту игру, но выскочила проблема вообще во всем: ""Комьюнити в доте очень рады новичкам"", дизбаланс , да и впринципе игра это одна огромная ошибка человечества.",2026-06-07 14:21:15,2026-06-07 14:21:15,False,0,0,0.5,0,True,False,False
570,227409853,76561199500067110,5,18730,1918,russian,игра ♥♥♥♥♥ не скачивайте или у вас в комнате 2 афроамериканца заспавнятся (я их прогнать не могу уже пол года),2026-06-07 14:21:01,2026-06-07 14:21:01,True,0,0,0.5,0,True,False,False
570,227409841,76561199221357736,2,135671,2862,russian,на пару дней норм,2026-06-07 14:20:55,2026-06-07 14:20:55,False,0,0,0.5,0,True,False,False
570,227409806,76561198790093926,1,45365,8272,russian,"Сделайте подбор нормальным, а не добавляйте ♥♥♥♥♥♥ скины далбаебы конченые одни педорасы поподаются а матчах",2026-06-07 14:20:28,2026-06-07 14:20:28,False,0,0,0.5,0,True,False,False
570,227409738,76561199386328228,1,28428,2269,russian,я ибал габена в рот убейте его пожалуйста без негатива,2026-06-07 14:19:34,2026-06-07 14:19:34,False,0,0,0.5,0,True,False,False
570,227409517,76561199144939236,1,1595,73,russian,good,2026-06-07 14:16:42,2026-06-07 14:16:42,True,0,0,0.5,0,True,False,False
570,227409389,76561199841783231,2,988,0,ukrainian,"♥♥♥♥♥ не качайте
",2026-06-07 14:15:08,2026-06-07 14:15:08,False,0,0,0.5,0,True,False,False
570,227409241,76561198872583075,1,372907,7,spanish,Nice game,2026-06-07 14:13:22,2026-06-07 14:13:22,True,0,0,0.5,0,True,False,False
570,227409225,76561199619911428,2,22,0,russian,"до игры был открытым человеком после 5минут игры я понял что я прирождённый кен канеки
",2026-06-07 14:13:10,2026-06-07 14:13:10,False,0,0,0.5,0,True,False,False
570,227408736,76561198060820458,42,146387,7,brazilian,bom,2026-06-07 14:06:48,2026-06-07 14:06:48,True,0,0,0.5,0,True,False,False
570,227408731,76561199353476030,2,312,165,russian,"вообще ужасная игра, мне не понравилось",2026-06-07 14:06:44,2026-06-07 14:06:44,False,0,0,0.5,0,True,False,False
570,227408314,76561199728067450,1,1441,0,russian,"Полная ♥♥♥♥♥ как мелстрой говорю
",2026-06-07 14:01:38,2026-06-07 14:01:38,False,0,0,0.5,0,True,False,False
570,227408271,76561199841409520,1,21167,0,russian,секс,2026-06-07 14:01:07,2026-06-07 14:01:07,True,0,0,0.5,0,True,False,False
570,227408220,76561199856210775,79,11,11,russian,говно,2026-06-07 14:00:27,2026-06-07 14:00:27,False,0,0,0.5,0,True,False,False
570,227407911,76561199814774339,7,2823,2823,russian,игра ♥♥♥♥♥♥♥♥ я маму дровки ♥♥♥♥,2026-06-07 13:56:20,2026-06-07 13:56:20,True,0,0,0.5,0,True,False,False
570,227407898,76561198316515881,2,172804,9140,schinese,傻逼匹配机制我就草你妈了，直接退游，真尼玛恶心人。,2026-06-07 13:56:11,2026-06-07 13:56:11,False,1,0,0.5,0,True,False,False
570,227407500,76561199756280593,1,61659,3528,russian,я сосал меня е6али,2026-06-07 13:50:27,2026-06-07 13:50:27,True,0,0,0.5,0,True,False,False
570,227407173,76561199537359933,4,1532,0,russian,"Я серьезно отстой в этой игре. Когда дело доходит до PvP, адреналин бьет, я замираю, забываю использовать клавиши и становлюсь полным беспорядком. Я играл много ботов в обычном режиме с другими до......Аркады.

Брооооооооооооооооо. Потрать немного времени. Поиграй в эти режимы карт, созданные сообществом. Так началась DOTA, и, честно говоря, в этом вся суть.",2026-06-07 13:45:49,2026-06-07 13:45:49,True,0,0,0.5,0,True,False,False
570,227406939,76561199003976827,11,143519,78,russian,...,2026-06-07 13:42:25,2026-06-07 13:42:25,True,0,0,0.5,0,True,False,False
570,227406866,76561199107374082,1,188922,268,russian,"♥♥♥♥♥ 
",2026-06-07 13:41:24,2026-06-07 13:41:24,False,0,0,0.5,0,True,False,False
570,227406816,76561198328496098,4,230391,1505,russian,да,2026-06-07 13:40:39,2026-06-07 13:40:39,False,0,0,0.5,0,True,False,False
570,227406792,76561198718648331,1,10638,2611,russian,шкрпкуепкупукпукп,2026-06-07 13:40:22,2026-06-07 13:40:22,False,0,0,0.5,0,True,False,False
570,227406670,76561198981286401,1,61249,996,schinese,玩垃圾dota享垃圾人生,2026-06-07 13:38:22,2026-06-07 13:38:22,True,0,0,0.5,0,True,False,False
570,227406497,76561198101106992,2,267806,1828,schinese,"完了十来年了 
",2026-06-07 13:35:53,2026-06-07 13:35:53,True,0,0,0.5,0,True,False,False
570,227406360,76561198081100617,1,142386,3868,thai,เกมหมา,2026-06-07 13:33:36,2026-06-07 13:33:36,False,0,0,0.5,0,True,False,False
570,227406321,76561198793500888,2,12864,1490,russian,"люблю эту игру, особенно когда у нас фулл тима ливает из катки и я остаюсь в соло/дуо против фулл вражеской тимы, но выходить из матча я не хочу
",2026-06-07 13:33:09,2026-06-07 13:33:09,True,0,0,0.5,0,True,False,False
570,227406218,76561198839212647,2,18062,252,schinese,队友太厉害啦,2026-06-07 13:31:33,2026-06-07 14:19:52,True,0,0,0.5,0,True,False,False
570,227406149,76561199813713676,1,18842,1518,russian,йцукенгшщзхъфывапролджэячсмитьбю.,2026-06-07 13:30:26,2026-06-07 13:30:26,True,0,0,0.5,0,True,False,False
570,227405742,76561199536470415,4,1530,0,english,"I seriously suck at this game. When it comes to PvP, the adrenaline hits me, I freeze, forget to use the keys and become a total mess. I've played a lot of bots in normal mode with others until......Arcade.

Bruuuuuuuuuuh. Waste some time. Play these community made map modes. It's how DOTA started and honestly what it's all about.",2026-06-07 13:25:07,2026-06-07 13:25:07,True,0,0,0.5,0,True,False,False
570,227405539,76561198765881537,1,43361,4924,ukrainian,Ігра ♥♥♥♥♥ Габен син ♥♥♥♥♥ єбаная система 50% ♥♥♥♥ 2 месяца не могут вибратися з рекрутів команда ♥♥♥♥♥ іграю в соло буквально,2026-06-07 13:22:29,2026-06-07 13:22:29,True,0,0,0.5,0,True,False,False
570,227405490,76561199841978298,1,4708,2145,italian,toomany stupid people,2026-06-07 13:21:50,2026-06-07 13:21:50,False,0,0,0.5,0,True,False,False
570,227405467,76561199839808201,1,96423,1842,russian,ljnf,2026-06-07 13:21:40,2026-06-07 13:21:40,True,0,0,0.5,0,True,False,False
570,227405373,76561198099741828,2,383977,844,schinese,stay true,2026-06-07 13:20:15,2026-06-07 13:20:15,True,0,0,0.5,0,True,False,False
570,227405372,76561198421348917,8,8838,946,russian,Прикольно меня друзья кидали на Ио по всей карте игра топчик,2026-06-07 13:20:15,2026-06-07 13:20:15,True,0,0,0.5,0,True,False,False
570,227404738,76561199060696511,2,29651,0,russian,Fff,2026-06-07 13:11:31,2026-06-07 13:11:31,True,0,0,0.5,0,True,False,False
570,227404657,76561198764244811,1,61534,1825,russian,НЕ ВЕРЬТЕ ЧТО ИГРА БЕСПЛАТНАЯ ОНА ЗАБЕРЕТ У ВАС ВСЕ САМОЕ ЦЕННОЕ ПОЖАЛЕЛА ЧТО СКАЧАЛА ЗАВТРА ЕДУ В ПСИХУШКУ,2026-06-07 13:10:21,2026-06-07 13:10:21,True,0,0,0.5,0,True,False,False
