game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english
The Witcher 3,RPG,"I finally played what many people call the GOAT of RPG's and I have to agree with them. From the story to the graphics, music, gameplay, and consequential decision making. All of it comes together to deliver this great game and for the age it is, it delivers. Highly recommend it to anyone looking for a story driven action packed game!",True,2026-05-28 02:58:22,english,10854,"I finally played what many people call the GOAT of RPG's and I have to agree with them. From the story to the graphics, music, gameplay, and consequential decision making. All of it comes together to deliver this great game and for the age it is, it delivers. Highly recommend it to anyone looking for a story driven action packed game!",english,"I finally played what many people call the GOAT of RPG's and I have to agree with them. From the story to the graphics, music, gameplay, and consequential decision making. All of it comes together to deliver this great game and for the age it is, it delivers. Highly recommend it to anyone looking for a story driven action packed game!"
The Witcher 3,RPG,"The Witcher 3 es fácilmente uno de los mejores RPG que jugué. Lo que más sorprende no es solamente el tamaño del juego, sino la calidad de absolutamente todo: personajes, diálogos, ambientación, música y misiones.

Hay quests secundarias que tienen más alma y mejor escritura que campañas principales de otros juegos. El mundo se siente vivo, oscuro y real, y las decisiones realmente generan impacto. Geralt termina siendo un protagonista increíble, rodeado de personajes memorables.

Cada región tiene su propia identidad y atmósfera, desde los pantanos de Velen hasta las islas de Skellige. Explorar nunca se vuelve pesado porque siempre aparece alguna historia interesante, un contrato, un misterio o algo que termina desviándote completamente del objetivo principal.

El combate quizá no sea perfecto al inicio, pero cuando empezás a combinar señales, pociones, aceites y habilidades, se vuelve muchísimo más entretenido.

Incluso después de tantos años, sigue viéndose hermoso y manteniendo un nivel de detalle impresionante.

Una experiencia obligatoria para cualquiera que ame los RPG.",True,2026-05-28 02:36:18,latam,7968,"The Witcher 3 es fácilmente uno de los mejores RPG que jugué. Lo que más sorprende no es solamente el tamaño del juego, sino la calidad de absolutamente todo personajes, diálogos, ambientación, música y misiones. Hay quests secundarias que tienen más alma y mejor escritura que campañas principales de otros juegos. El mundo se siente vivo, oscuro y real, y las decisiones realmente generan impacto. Geralt termina siendo un protagonista increíble, rodeado de personajes memorables. Cada región tiene su propia identidad y atmósfera, desde los pantanos de Velen hasta las islas de Skellige. Explorar nunca se vuelve pesado porque siempre aparece alguna historia interesante, un contrato, un misterio o algo que termina desviándote completamente del objetivo principal. El combate quizá no sea perfecto al inicio, pero cuando empezás a combinar señales, pociones, aceites y habilidades, se vuelve muchísimo más entretenido. Incluso después de tantos años, sigue viéndose hermoso y manteniendo un nivel de detalle impresionante. Una experiencia obligatoria para cualquiera que ame los RPG.",latam,"The Witcher 3 is easily one of the best RPGs I've played. What is most surprising is not only the size of the game, but the quality of absolutely everything, characters, dialogues, setting, music and missions. There are secondary quests that have more soul and better writing than the main campaigns of other games. The world feels alive, dark and real, and decisions really make an impact. Geralt ends up being an incredible protagonist, surrounded by memorable characters. Each region has its own identity and atmosphere, from the Velen swamps to the islands of Skellige. Exploring never gets boring because there is always some interesting story, a contract, a mystery or something that ends up diverting you completely from the main objective. The combat may not be perfect at first, but when you start combining signs, potions, oils, and abilities, it becomes much more entertaining. Even after so many years, it still looks beautiful and maintains an impressive level of detail. A must experience for anyone who loves RPGs."
The Witcher 3,RPG,"One of the best games I have ever purchased. I was never really into medieval era rpg game but this game somehow managed to ease me into really liking the gameplay and the story is the top tier with a few exceptions but if I didn't know the context from the books its a 10/10. 

Got it on sale along side the 2 expansions. Great game 10/10",True,2026-05-28 02:20:21,english,6718,One of the best games I have ever purchased. I was never really into medieval era rpg game but this game somehow managed to ease me into really liking the gameplay and the story is the top tier with a few exceptions but if I didn't know the context from the books its a 10 10. Got it on sale along side the 2 expansions. Great game 10 10,english,One of the best games I have ever purchased. I was never really into medieval era rpg game but this game somehow managed to ease me into really liking the gameplay and the story is the top tier with a few exceptions but if I didn't know the context from the books its a 10 10. Got it on sale along side the 2 expansions. Great game 10 10
The Witcher 3,RPG,"10/10    

No game is perfect, but I've played over 1,000 hours of this game.  Do you think I think it's any good?  It's one of my top five (5) favorite titles of all time.  A deep, rich, open-world Medieval fantasy set in the universe of Polish author, Andrzej Sapkowski.  Blood and Wine is literally the best DLC ever made for ANY video game, not just the Witcher series.  

If you want to be inspired by your own Art of any kind; writing, graphics, sound design, horror, and beyond, then have fun and enjoy this title, because it inspires and has been inspired by the best.  This is CD Projekt Red at their peak.  Before they sold out as a Publicly Traded Company.  

I have no hope for the new DLC under the new management in 2026-2027, however.  Just a prediction.  The development of the title is being outsourced to some No-Name Developer, and it feels like Nostalgia Bait.
 
Their forum moderators ban any honest discussion about their games anymore.  You can't even ""Publicly Discuss Moderation.""  Major Red Flag @CD Projekt Red.  Mod support is also hit or miss.  Not very user-friendly.  But regardless, mods are optional.  Just enjoy everything up to Blood and Wine.

""Remember, Witcher...History is wrought by those who can (silence) heroes.""  -Knight Errant, Witcher 3",True,2026-05-28 02:09:33,english,70300,"10 10 No game is perfect, but I've played over 1,000 hours of this game. Do you think I think it's any good? It's one of my top five (5) favorite titles of all time. A deep, rich, open-world Medieval fantasy set in the universe of Polish author, Andrzej Sapkowski. Blood and Wine is literally the best DLC ever made for ANY video game, not just the Witcher series. If you want to be inspired by your own Art of any kind writing, graphics, sound design, horror, and beyond, then have fun and enjoy this title, because it inspires and has been inspired by the best. This is CD Projekt Red at their peak. Before they sold out as a Publicly Traded Company. I have no hope for the new DLC under the new management in 2026-2027, however. Just a prediction. The development of the title is being outsourced to some No-Name Developer, and it feels like Nostalgia Bait. Their forum moderators ban any honest discussion about their games anymore. You can't even ""Publicly Discuss Moderation."" Major Red Flag CD Projekt Red. Mod support is also hit or miss. Not very user-friendly. But regardless, mods are optional. Just enjoy everything up to Blood and Wine. ""Remember, Witcher...History is wrought by those who can (silence) heroes."" -Knight Errant, Witcher 3",english,"10 10 No game is perfect, but I've played over 1,000 hours of this game. Do you think I think it's any good? It's one of my top five (5) favorite titles of all time. A deep, rich, open-world Medieval fantasy set in the universe of Polish author, Andrzej Sapkowski. Blood and Wine is literally the best DLC ever made for ANY video game, not just the Witcher series. If you want to be inspired by your own Art of any kind writing, graphics, sound design, horror, and beyond, then have fun and enjoy this title, because it inspires and has been inspired by the best. This is CD Projekt Red at their peak. Before they sold out as a Publicly Traded Company. I have no hope for the new DLC under the new management in 2026-2027, however. Just a prediction. The development of the title is being outsourced to some No-Name Developer, and it feels like Nostalgia Bait. Their forum moderators ban any honest discussion about their games anymore. You can't even ""Publicly Discuss Moderation."" Major Red Flag CD Projekt Red. Mod support is also hit or miss. Not very user-friendly. But regardless, mods are optional. Just enjoy everything up to Blood and Wine. ""Remember, Witcher...History is wrought by those who can (silence) heroes."" -Knight Errant, Witcher 3"
The Witcher 3,RPG,"沉浸感十分不错，佳作没得跑
但是bug得修，有时候上马不能疾跑，得退出重进，有时候幻术无法完全消除，导致有些地形进不去",True,2026-05-28 02:09:20,schinese,15241,沉浸感十分不错 佳作没得跑 但是bug得修 有时候上马不能疾跑 得退出重进 有时候幻术无法完全消除 导致有些地形进不去,schinese,"The immersion is very good. You can’t run the masterpiece, but the bugs need to be fixed. Sometimes you can’t mount your horse and sprint, you have to exit and re-enter. Sometimes the illusion cannot be completely eliminated, making some terrain inaccessible."
The Witcher 3,RPG,"One of the first games I bought on this pc I recently built, I spent my 60 hours of doing the main story while also playing dozens of games of gwent (Highly recommend you try some gwent) I also near the end of them game, Killed 2/3 mean witch ladies called the crones, and I ended a big scary frosty knight (Eredin) Though all these hours I really enjoyed it, I'm about to start some DLCS but overall, just from the main story, I enjoyed it and you will too",True,2026-05-28 01:26:55,english,5063,"One of the first games I bought on this pc I recently built, I spent my 60 hours of doing the main story while also playing dozens of games of gwent (Highly recommend you try some gwent) I also near the end of them game, Killed 2 3 mean witch ladies called the crones, and I ended a big scary frosty knight (Eredin) Though all these hours I really enjoyed it, I'm about to start some DLCS but overall, just from the main story, I enjoyed it and you will too",english,"One of the first games I bought on this pc I recently built, I spent my 60 hours of doing the main story while also playing dozens of games of gwent (Highly recommend you try some gwent) I also near the end of them game, Killed 2 3 mean witch ladies called the crones, and I ended a big scary frosty knight (Eredin) Though all these hours I really enjoyed it, I'm about to start some DLCS but overall, just from the main story, I enjoyed it and you will too"
The Witcher 3,RPG,Acabei de zerar a campanha principal do jogo. Simplesmente sem palavras foi meu primeiro RPG massivo e mesmo jogando em 2026 posso afirmar com toda certeza que The Witcher 3 Wild Hunt é o meu jogo favorito de todos os tempo e definitivamente recomendo qualquer 1 jogar essa obra prima da CD Project Red independente de ter jogado ou não os outros jogos da série. E pra ser sincero é o tipo de jogo que não reclamaria nem 1 pouco de pagar preço cheio nele,True,2026-05-28 00:50:45,brazilian,8905,Acabei de zerar a campanha principal do jogo. Simplesmente sem palavras foi meu primeiro RPG massivo e mesmo jogando em 2026 posso afirmar com toda certeza que The Witcher 3 Wild Hunt é o meu jogo favorito de todos os tempo e definitivamente recomendo qualquer 1 jogar essa obra prima da CD Project Red independente de ter jogado ou não os outros jogos da série. E pra ser sincero é o tipo de jogo que não reclamaria nem 1 pouco de pagar preço cheio nele,brazilian,"I just finished the game's main campaign. Simply speechless, it was my first massive RPG and even playing it in 2026 I can say with certainty that The Witcher 3 Wild Hunt is my favorite game of all time and I definitely recommend anyone playing this CD Project Red masterpiece regardless of whether or not they have played the other games in the series. And to be honest, it's the kind of game that I wouldn't even complain about paying full price for."
The Witcher 3,RPG,"Este juego vino a cambiar los estandares en los videojuegos, este juego junto con mass effect me devolvieron la pasion por los videojuegos de 1 solo jugador.",True,2026-05-27 22:02:24,english,3154,"Este juego vino a cambiar los estandares en los videojuegos, este juego junto con mass effect me devolvieron la pasion por los videojuegos de 1 solo jugador.",english,"Este juego vino a cambiar los estandares en los videojuegos, este juego junto con mass effect me devolvieron la pasion por los videojuegos de 1 solo jugador."
The Witcher 3,RPG,лучшая игра всех времен . кто прошел самое время перепройти как я и сделал . в предверии нового длс,True,2026-05-27 20:44:48,russian,3088,лучшая игра всех времен . кто прошел самое время перепройти как я и сделал . в предверии нового длс,russian,"best game of all time. who has passed, it’s time to re-pass as I did. on the eve of the new dlc"
The Witcher 3,RPG,One of my all time favorite games! I have hundreds of hours on my playstation and xbox.  It shows its age for sure but I still love it dearly.,True,2026-05-27 20:31:53,english,727,One of my all time favorite games! I have hundreds of hours on my playstation and xbox. It shows its age for sure but I still love it dearly.,english,One of my all time favorite games! I have hundreds of hours on my playstation and xbox. It shows its age for sure but I still love it dearly.
The Witcher 3,RPG,"La definición de obra maestra de la decada pasada

Años después, The Witcher 3 sigue sin tener rival. No solo es una historia madura y profunda donde cada decisión pesa, sino que ha envejecido increíblemente bien; sigue siendo una maravilla visual y técnica.

Las expansiones son otro nivel: merecen cada céntimo y dejan en evidencia a muchos juegos completos que salen hoy en día. Si buscas un RPG donde la narrativa y el mundo te atrapen de verdad, este es obligatorio. 10/10.",True,2026-05-27 20:30:43,spanish,8697,"La definición de obra maestra de la decada pasada Años después, The Witcher 3 sigue sin tener rival. No solo es una historia madura y profunda donde cada decisión pesa, sino que ha envejecido increíblemente bien sigue siendo una maravilla visual y técnica. Las expansiones son otro nivel merecen cada céntimo y dejan en evidencia a muchos juegos completos que salen hoy en día. Si buscas un RPG donde la narrativa y el mundo te atrapen de verdad, este es obligatorio. 10 10.",spanish,"The definition of a masterpiece of the past decade Years later, The Witcher 3 still has no rival. Not only is it a mature and deep story where every decision weighs, but it has aged incredibly well and remains a visual and technical marvel. The expansions are another level worth every penny and leave many complete games that come out today in evidence. If you are looking for an RPG where the narrative and the world really captivate you, this is a must. 10 10."
The Witcher 3,RPG,"Insane world, I LOVE IT
the right amount of dark and gritty feel while keeping it vibrant.

The story is downright INCREDIBLE.
And when u r done with the base game u get hit by TOUSSAINT, 
STORY, COMBAT, MUSIC, everything so PEAK.

AND THEY ANNOUNCED A DLC IN 2026 HOLY ♥♥♥♥♥!",True,2026-05-27 20:10:33,english,4223,"Insane world, I LOVE IT the right amount of dark and gritty feel while keeping it vibrant. The story is downright INCREDIBLE. And when u r done with the base game u get hit by TOUSSAINT, STORY, COMBAT, MUSIC, everything so PEAK. AND THEY ANNOUNCED A DLC IN 2026 HOLY !",english,"Insane world, I LOVE IT the right amount of dark and gritty feel while keeping it vibrant. The story is downright INCREDIBLE. And when u r done with the base game u get hit by TOUSSAINT, STORY, COMBAT, MUSIC, everything so PEAK. AND THEY ANNOUNCED A DLC IN 2026 HOLY !"
The Witcher 3,RPG,"Story 10
Gameplay 10
But its so big and lacks just a ittle bit of info",True,2026-05-27 20:02:30,english,2661,Story 10 Gameplay 10 But its so big and lacks just a ittle bit of info,english,Story 10 Gameplay 10 But its so big and lacks just a ittle bit of info
The Witcher 3,RPG,Incredible game. Visually it still keeps up over a decade after release. Can't wait for the expansion in 2027,True,2026-05-27 18:49:16,english,2094,Incredible game. Visually it still keeps up over a decade after release. Can't wait for the expansion in 2027,english,Incredible game. Visually it still keeps up over a decade after release. Can't wait for the expansion in 2027
The Witcher 3,RPG,One of the best RPGs and games in general. You can play this for hundred of hours and not get bored. 10/10,True,2026-05-27 18:42:58,english,8298,One of the best RPGs and games in general. You can play this for hundred of hours and not get bored. 10 10,english,One of the best RPGs and games in general. You can play this for hundred of hours and not get bored. 10 10
The Witcher 3,RPG,"Из плюсов сцена секса и голый Геральт.
Минусов у игры нету.
Рекомендую к покупке",True,2026-05-27 18:31:37,russian,3778,Из плюсов сцена секса и голый Геральт. Минусов у игры нету. Рекомендую к покупке,russian,"On the plus side, the sex scene and naked Geralt. The game has no downsides. I recommend to buy"
The Witcher 3,RPG,"I might have only 18 Steam hours, but I also own this on GoG. Got it here very cheap for easier updates. Amazing game; the combat could be slightly better but is still fun, and so much content even without the expansions. Keeps getting love over the years, like the Ray Tracing update, and now a new expansion just got announced.",True,2026-05-27 18:10:29,english,1140,"I might have only 18 Steam hours, but I also own this on GoG. Got it here very cheap for easier updates. Amazing game the combat could be slightly better but is still fun, and so much content even without the expansions. Keeps getting love over the years, like the Ray Tracing update, and now a new expansion just got announced.",english,"I might have only 18 Steam hours, but I also own this on GoG. Got it here very cheap for easier updates. Amazing game the combat could be slightly better but is still fun, and so much content even without the expansions. Keeps getting love over the years, like the Ray Tracing update, and now a new expansion just got announced."
The Witcher 3,RPG,"Um dos melhores jogos que já joguei, fiquei imerso nesse universo. Quando posso rejogo, ansioso pela nova DLC",True,2026-05-27 17:57:04,brazilian,39079,"Um dos melhores jogos que já joguei, fiquei imerso nesse universo. Quando posso rejogo, ansioso pela nova DLC",brazilian,"One of the best games I've ever played, I was immersed in this universe. When I can replay it, looking forward to the new DLC"
The Witcher 3,RPG,"A história é fantástica, as missões secundárias são tão bem escritas que parecem a campanha principal, e os personagens marcam de verdade. Fora que o Geralt é um baita protagonista. Se você pegar com as DLCs (Hearts of Stone e Blood and Wine), o jogo vira facilmente uma obra-prima.",True,2026-05-27 17:31:19,brazilian,9715,"A história é fantástica, as missões secundárias são tão bem escritas que parecem a campanha principal, e os personagens marcam de verdade. Fora que o Geralt é um baita protagonista. Se você pegar com as DLCs (Hearts of Stone e Blood and Wine), o jogo vira facilmente uma obra-prima.",brazilian,"The story is fantastic, the side missions are so well written that they seem like the main campaign, and the characters really stand out. Besides, Geralt is a great protagonist. If you take it with the DLCs (Hearts of Stone and Blood and Wine), the game easily becomes a masterpiece."
The Witcher 3,RPG,剧情神作。我的第一部3A，玩完之后就感觉其它的所有作品的剧情总是差那么点意思，既是幸运也是遗憾吧。,True,2026-05-27 17:28:32,schinese,2869,剧情神作 我的第一部3A 玩完之后就感觉其它的所有作品的剧情总是差那么点意思 既是幸运也是遗憾吧,schinese,"A masterpiece of plot. My first 3A movie. After playing it, I feel that the plots of all other works are always less interesting. I am both lucky and regretful."
The Witcher 3,RPG,"Recent reviews being ""Very Positive"" instead of ""Perfect"" prompted me to write this.

It's a masterpiece. 10/10. Combat to this day is amazing. Story, writing, cinematics are all top class. I've played it through only twice because it's too much of a gut punch to manage otherwise. With the recently announced DLC I'll definitely be doing so again though.

Seriously, masterpiece is underselling it somehow. Play the game.",True,2026-05-27 16:57:35,english,10151,"Recent reviews being ""Very Positive"" instead of ""Perfect"" prompted me to write this. It's a masterpiece. 10 10. Combat to this day is amazing. Story, writing, cinematics are all top class. I've played it through only twice because it's too much of a gut punch to manage otherwise. With the recently announced DLC I'll definitely be doing so again though. Seriously, masterpiece is underselling it somehow. Play the game.",english,"Recent reviews being ""Very Positive"" instead of ""Perfect"" prompted me to write this. It's a masterpiece. 10 10. Combat to this day is amazing. Story, writing, cinematics are all top class. I've played it through only twice because it's too much of a gut punch to manage otherwise. With the recently announced DLC I'll definitely be doing so again though. Seriously, masterpiece is underselling it somehow. Play the game."
The Witcher 3,RPG,"In my 29 years of gaming, I have never experienced anything even close to what The Witcher has to offer. The story, characters, combat, and above all, the soundtrack, are absolutely impressive. The side quests in this game are so rich that other developers could have released them as entirely separate games. I have played and loved a lot of other RPGs, like Fallout and Skyrim, but The Witcher sits far above the rest.",True,2026-05-27 16:50:34,english,6740,"In my 29 years of gaming, I have never experienced anything even close to what The Witcher has to offer. The story, characters, combat, and above all, the soundtrack, are absolutely impressive. The side quests in this game are so rich that other developers could have released them as entirely separate games. I have played and loved a lot of other RPGs, like Fallout and Skyrim, but The Witcher sits far above the rest.",english,"In my 29 years of gaming, I have never experienced anything even close to what The Witcher has to offer. The story, characters, combat, and above all, the soundtrack, are absolutely impressive. The side quests in this game are so rich that other developers could have released them as entirely separate games. I have played and loved a lot of other RPGs, like Fallout and Skyrim, but The Witcher sits far above the rest."
The Witcher 3,RPG,"The Witcher 3 is a very good game. Lots of areas filled with side quests, witcher contracts and treasure hunts make this game worthy of all the praise it's gotten. I look forward to the witcher 4 and the songs of the past dlc.",True,2026-05-27 16:49:54,english,4485,"The Witcher 3 is a very good game. Lots of areas filled with side quests, witcher contracts and treasure hunts make this game worthy of all the praise it's gotten. I look forward to the witcher 4 and the songs of the past dlc.",english,"The Witcher 3 is a very good game. Lots of areas filled with side quests, witcher contracts and treasure hunts make this game worthy of all the praise it's gotten. I look forward to the witcher 4 and the songs of the past dlc."
The Witcher 3,RPG,"лучшая игра за все время, каждый квест интересный, иногда даже побочки интересней основных квестов, хорошо прописанные персонажи и хороший сюжет, игра 2015 года, а графон приятный, визуал очень хороший, много пейзажей, единственные минусы - это замедление или ускорение слов персонажей в диалогах в моментах, и иногда бывает скучно когда идёшь по следу с ведьмачьим чутьём, а так, лучшая игра в которую я играл и которую я проходил на данный момент",True,2026-05-27 16:26:32,russian,2487,"лучшая игра за все время, каждый квест интересный, иногда даже побочки интересней основных квестов, хорошо прописанные персонажи и хороший сюжет, игра 2015 года, а графон приятный, визуал очень хороший, много пейзажей, единственные минусы - это замедление или ускорение слов персонажей в диалогах в моментах, и иногда бывает скучно когда идёшь по следу с ведьмачьим чутьём, а так, лучшая игра в которую я играл и которую я проходил на данный момент",russian,"the best game of all time, every quest is interesting, sometimes even the side quests are more interesting than the main quests, well-written characters and a good plot, the game is from 2015, and the graphics are nice, the visuals are very good, there are a lot of landscapes, the only downsides are the slowdown or acceleration of the words of the characters in the dialogues in moments, and sometimes it’s boring when you follow the trail with a witcher’s flair, and so, the best game I’ve played and that I’ve played so far"
The Witcher 3,RPG,"Rich Stories, various endings and if you really into the ""collecting em all"" u can spend more than 200 hours ( mostly i playing offline so its not recorded ""fully"" in library because idk why steam cant read differential between local playing time data and their server) just to enjoy all of your choice and progression, enjoy it as a Gerald of Rivia

- May the White Flame cleanse the evil",True,2026-05-27 15:04:24,english,4345,"Rich Stories, various endings and if you really into the ""collecting em all"" u can spend more than 200 hours ( mostly i playing offline so its not recorded ""fully"" in library because idk why steam cant read differential between local playing time data and their server) just to enjoy all of your choice and progression, enjoy it as a Gerald of Rivia - May the White Flame cleanse the evil",english,"Rich Stories, various endings and if you really into the ""collecting em all"" u can spend more than 200 hours ( mostly i playing offline so its not recorded ""fully"" in library because idk why steam cant read differential between local playing time data and their server) just to enjoy all of your choice and progression, enjoy it as a Gerald of Rivia - May the White Flame cleanse the evil"
The Witcher 3,RPG,"The story, the atmosphere, the combat, the monsters, the slavic singing... Steel and silver forever.",True,2026-05-27 14:50:21,english,16989,"The story, the atmosphere, the combat, the monsters, the slavic singing... Steel and silver forever.",english,"The story, the atmosphere, the combat, the monsters, the slavic singing... Steel and silver forever."
The Witcher 3,RPG,"Великолепная игра, много возможностей исследовать открытый мир, механики игры тоже интересные и дают игре разнообразие",True,2026-05-27 14:41:16,russian,2930,"Великолепная игра, много возможностей исследовать открытый мир, механики игры тоже интересные и дают игре разнообразие",russian,"Great game, lots of opportunities to explore the open world, the game mechanics are also interesting and give the game variety"
The Witcher 3,RPG,真正的神作 在血腥男爵后的故事会非常精彩 每一步都可能会影响人物的结局 除了战斗手感以外都是顶级,True,2026-05-27 14:24:47,schinese,5559,真正的神作 在血腥男爵后的故事会非常精彩 每一步都可能会影响人物的结局 除了战斗手感以外都是顶级,schinese,"A true masterpiece. The story after Bloody Baron will be very exciting. Every step may affect the ending of the characters. In addition to the combat feel, it is top-notch."
The Witcher 3,RPG,best story game that isnt from Japan and isnt a visual novel. Very good in every department,True,2026-05-27 14:04:30,english,3862,best story game that isnt from Japan and isnt a visual novel. Very good in every department,english,best story game that isnt from Japan and isnt a visual novel. Very good in every department
The Witcher 3,RPG,"Tá maluco se eu recomendo, precisa recomendar uma obra prima dessas e detalhe graficamente hoje 2026 massacra muitos jogos e a otimização na época quando lançou nem se fala.",True,2026-05-27 13:07:52,brazilian,3116,"Tá maluco se eu recomendo, precisa recomendar uma obra prima dessas e detalhe graficamente hoje 2026 massacra muitos jogos e a otimização na época quando lançou nem se fala.",brazilian,"It's crazy if I recommend it, I need to recommend a masterpiece like this and in detail graphically today 2026 massacres many games and the optimization at the time when it was launched isn't even mentioned."
The Witcher 3,RPG,"simplesmente fabuloso, os detalhes e a história em cada missão é envolvente",True,2026-05-27 12:53:47,brazilian,10109,"simplesmente fabuloso, os detalhes e a história em cada missão é envolvente",brazilian,"simply fabulous, the details and story in each mission is immersive"
The Witcher 3,RPG,"Jogar The Witcher 3 anos após o lançamento só prova o quanto este jogo é atemporal. Mesmo com o peso da idade em alguns pequenos aspectos técnicos, a jornada de Geralt de Rívia continua engolindo a maioria dos RPGs modernos com extrema facilidade.

O que torna o jogo inesquecível:
Narrativa Impecável: Até as missões secundárias mais simples têm roteiros absurdamente bem escritos, com escolhas morais cinzentas que realmente fazem você parar e pensar.

Construção de Mundo: Um universo vivo, denso e melancólico. Explorar o Continente — de Velen a Skellige — é uma experiência incrivelmente imersiva.

Personagens Marcantes: A dinâmica entre o Geralt, a Ciri e a Yennefer (ou Triss) carrega o jogo com um peso emocional raríssimo de encontrar na indústria.

Se você, assim como eu, demorou anos para dar uma chance a este clássico, não espere mais. É um daqueles raros jogos que deixam um ""vazio"" enorme quando terminam. Uma obra-prima obrigatória para qualquer fã de videogames.

Nota: 10/10 (E não deixe de jogar as DLCs, Hearts of Stone e Blood and Wine, que conseguem ser tão boas ou até melhores que a campanha principal).",True,2026-05-27 12:03:58,brazilian,6955,"Jogar The Witcher 3 anos após o lançamento só prova o quanto este jogo é atemporal. Mesmo com o peso da idade em alguns pequenos aspectos técnicos, a jornada de Geralt de Rívia continua engolindo a maioria dos RPGs modernos com extrema facilidade. O que torna o jogo inesquecível Narrativa Impecável Até as missões secundárias mais simples têm roteiros absurdamente bem escritos, com escolhas morais cinzentas que realmente fazem você parar e pensar. Construção de Mundo Um universo vivo, denso e melancólico. Explorar o Continente de Velen a Skellige é uma experiência incrivelmente imersiva. Personagens Marcantes A dinâmica entre o Geralt, a Ciri e a Yennefer (ou Triss) carrega o jogo com um peso emocional raríssimo de encontrar na indústria. Se você, assim como eu, demorou anos para dar uma chance a este clássico, não espere mais. É um daqueles raros jogos que deixam um ""vazio"" enorme quando terminam. Uma obra-prima obrigatória para qualquer fã de videogames. Nota 10 10 (E não deixe de jogar as DLCs, Hearts of Stone e Blood and Wine, que conseguem ser tão boas ou até melhores que a campanha principal).",brazilian,"Playing The Witcher 3 years after its release only proves how timeless this game is. Even with the weight of age in some small technical aspects, Geralt of Rivia's journey continues to swallow most modern RPGs with extreme ease. What makes the game unforgettable Flawless Narrative Even the simplest side missions have absurdly well-written scripts, with gray moral choices that really make you stop and think. World Building A living, dense and melancholic universe. Exploring the Continent from Velen to Skellige is an incredibly immersive experience. Striking Characters The dynamic between Geralt, Ciri and Yennefer (or Triss) carries the game with an emotional weight that is very rare to find in the industry. If you, like me, took years to give this classic a chance, don't wait any longer. It's one of those rare games that leaves a huge ""void"" when it ends. A must-have masterpiece for any video game fan. Rating 10 10 (And don't forget to play the DLCs, Hearts of Stone and Blood and Wine, which can be as good or even better than the main campaign)."
The Witcher 3,RPG,"This is an older game by the time that I'm writing this but it still holds up for the most part. There's a bit of jank and the movement feels stiff, if youre a souls player like I am, but I still reccomend it. Lots of rewarding exploration and side quests to do, great game.",True,2026-05-27 10:18:00,english,2523,"This is an older game by the time that I'm writing this but it still holds up for the most part. There's a bit of jank and the movement feels stiff, if youre a souls player like I am, but I still reccomend it. Lots of rewarding exploration and side quests to do, great game.",english,"This is an older game by the time that I'm writing this but it still holds up for the most part. There's a bit of jank and the movement feels stiff, if youre a souls player like I am, but I still reccomend it. Lots of rewarding exploration and side quests to do, great game."
The Witcher 3,RPG,"Ну вы все сами знаете. Одна из лучших игр ever. Редкий случай, когда третья часть не проиграла первой. Достойное завершение истории Геральта. Отличный сюжет, прекрасный сторителлинг, картинка до сих пор внушает.",True,2026-05-27 09:18:18,russian,55262,"Ну вы все сами знаете. Одна из лучших игр ever. Редкий случай, когда третья часть не проиграла первой. Достойное завершение истории Геральта. Отличный сюжет, прекрасный сторителлинг, картинка до сих пор внушает.",russian,"Well, you know everything yourself. One of the best games ever. It's a rare case that the third part didn't lose to the first. A worthy conclusion to Geralt's story. Excellent plot, excellent storytelling, the picture still inspires."
The Witcher 3,RPG,very good game thea gameplay and game mechanics are so fun till nowdays,True,2026-05-27 05:16:06,english,2377,very good game thea gameplay and game mechanics are so fun till nowdays,english,very good game thea gameplay and game mechanics are so fun till nowdays
The Witcher 3,RPG,very good game and breathtaking atmoshphere,True,2026-05-27 05:03:14,english,351,very good game and breathtaking atmoshphere,english,very good game and breathtaking atmoshphere
The Witcher 3,RPG,"Story, lore, and gameplay are all top shelf. World design is gorgeous. DLCs are even better than the base game which is fantastic. Side quests are just as filled at as the main story. Legit just wanted to keep playing this game forever. Only complaint is that the boss fights in the base game are pretty eh, but the dlc bosses make up for it easily.",True,2026-05-27 03:14:14,english,5686,"Story, lore, and gameplay are all top shelf. World design is gorgeous. DLCs are even better than the base game which is fantastic. Side quests are just as filled at as the main story. Legit just wanted to keep playing this game forever. Only complaint is that the boss fights in the base game are pretty eh, but the dlc bosses make up for it easily.",english,"Story, lore, and gameplay are all top shelf. World design is gorgeous. DLCs are even better than the base game which is fantastic. Side quests are just as filled at as the main story. Legit just wanted to keep playing this game forever. Only complaint is that the boss fights in the base game are pretty eh, but the dlc bosses make up for it easily."
